Metadata_Plate,Metadata_Well,Metadata_Channel,filename,URL
BR00116996,A17,URL_OrigAGP,r01c17f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c17f01p01-ch2sk1fk1fl1.tiff
BR00116996,A18,URL_OrigAGP,r01c18f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c18f01p01-ch2sk1fk1fl1.tiff
BR00116996,A19,URL_OrigAGP,r01c19f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c19f01p01-ch2sk1fk1fl1.tiff
BR00116996,A20,URL_OrigAGP,r01c20f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c20f01p01-ch2sk1fk1fl1.tiff
BR00116996,A21,URL_OrigAGP,r01c21f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c21f01p01-ch2sk1fk1fl1.tiff
BR00116996,A22,URL_OrigAGP,r01c22f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c22f01p01-ch2sk1fk1fl1.tiff
BR00116996,A23,URL_OrigAGP,r01c23f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c23f01p01-ch2sk1fk1fl1.tiff
BR00116996,A24,URL_OrigAGP,r01c24f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r01c24f01p01-ch2sk1fk1fl1.tiff
BR00116996,B01,URL_OrigAGP,r02c01f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c01f01p01-ch2sk1fk1fl1.tiff
BR00116996,B02,URL_OrigAGP,r02c02f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c02f01p01-ch2sk1fk1fl1.tiff
BR00116996,B03,URL_OrigAGP,r02c03f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c03f01p01-ch2sk1fk1fl1.tiff
BR00116996,B04,URL_OrigAGP,r02c04f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c04f01p01-ch2sk1fk1fl1.tiff
BR00116996,B05,URL_OrigAGP,r02c05f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c05f01p01-ch2sk1fk1fl1.tiff
BR00116996,B06,URL_OrigAGP,r02c06f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c06f01p01-ch2sk1fk1fl1.tiff
BR00116996,B07,URL_OrigAGP,r02c07f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c07f01p01-ch2sk1fk1fl1.tiff
BR00116996,B08,URL_OrigAGP,r02c08f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c08f01p01-ch2sk1fk1fl1.tiff
BR00116996,B09,URL_OrigAGP,r02c09f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c09f01p01-ch2sk1fk1fl1.tiff
BR00116996,B10,URL_OrigAGP,r02c10f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c10f01p01-ch2sk1fk1fl1.tiff
BR00116996,B11,URL_OrigAGP,r02c11f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c11f01p01-ch2sk1fk1fl1.tiff
BR00116996,B12,URL_OrigAGP,r02c12f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c12f01p01-ch2sk1fk1fl1.tiff
BR00116996,B13,URL_OrigAGP,r02c13f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c13f01p01-ch2sk1fk1fl1.tiff
BR00116996,B14,URL_OrigAGP,r02c14f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c14f01p01-ch2sk1fk1fl1.tiff
BR00116996,B15,URL_OrigAGP,r02c15f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c15f01p01-ch2sk1fk1fl1.tiff
BR00116996,B16,URL_OrigAGP,r02c16f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c16f01p01-ch2sk1fk1fl1.tiff
BR00116996,B17,URL_OrigAGP,r02c17f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c17f01p01-ch2sk1fk1fl1.tiff
BR00116996,B18,URL_OrigAGP,r02c18f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c18f01p01-ch2sk1fk1fl1.tiff
BR00116996,B19,URL_OrigAGP,r02c19f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c19f01p01-ch2sk1fk1fl1.tiff
BR00116996,B20,URL_OrigAGP,r02c20f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c20f01p01-ch2sk1fk1fl1.tiff
BR00116996,B21,URL_OrigAGP,r02c21f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c21f01p01-ch2sk1fk1fl1.tiff
BR00116996,B22,URL_OrigAGP,r02c22f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c22f01p01-ch2sk1fk1fl1.tiff
BR00116996,B23,URL_OrigAGP,r02c23f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c23f01p01-ch2sk1fk1fl1.tiff
BR00116996,B24,URL_OrigAGP,r02c24f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r02c24f01p01-ch2sk1fk1fl1.tiff
BR00116996,C01,URL_OrigAGP,r03c01f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c01f01p01-ch2sk1fk1fl1.tiff
BR00116996,C02,URL_OrigAGP,r03c02f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c02f01p01-ch2sk1fk1fl1.tiff
BR00116996,C03,URL_OrigAGP,r03c03f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c03f01p01-ch2sk1fk1fl1.tiff
BR00116996,C04,URL_OrigAGP,r03c04f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c04f01p01-ch2sk1fk1fl1.tiff
BR00116996,C05,URL_OrigAGP,r03c05f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c05f01p01-ch2sk1fk1fl1.tiff
BR00116996,C06,URL_OrigAGP,r03c06f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c06f01p01-ch2sk1fk1fl1.tiff
BR00116996,C07,URL_OrigAGP,r03c07f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c07f01p01-ch2sk1fk1fl1.tiff
BR00116996,C08,URL_OrigAGP,r03c08f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c08f01p01-ch2sk1fk1fl1.tiff
BR00116996,C09,URL_OrigAGP,r03c09f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c09f01p01-ch2sk1fk1fl1.tiff
BR00116996,C10,URL_OrigAGP,r03c10f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c10f01p01-ch2sk1fk1fl1.tiff
BR00116996,C11,URL_OrigAGP,r03c11f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c11f01p01-ch2sk1fk1fl1.tiff
BR00116996,C12,URL_OrigAGP,r03c12f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c12f01p01-ch2sk1fk1fl1.tiff
BR00116996,C13,URL_OrigAGP,r03c13f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c13f01p01-ch2sk1fk1fl1.tiff
BR00116996,C14,URL_OrigAGP,r03c14f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c14f01p01-ch2sk1fk1fl1.tiff
BR00116996,C15,URL_OrigAGP,r03c15f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c15f01p01-ch2sk1fk1fl1.tiff
BR00116996,C16,URL_OrigAGP,r03c16f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c16f01p01-ch2sk1fk1fl1.tiff
BR00116996,C17,URL_OrigAGP,r03c17f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c17f01p01-ch2sk1fk1fl1.tiff
BR00116996,C18,URL_OrigAGP,r03c18f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c18f01p01-ch2sk1fk1fl1.tiff
BR00116996,C19,URL_OrigAGP,r03c19f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c19f01p01-ch2sk1fk1fl1.tiff
BR00116996,C20,URL_OrigAGP,r03c20f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c20f01p01-ch2sk1fk1fl1.tiff
BR00116996,C21,URL_OrigAGP,r03c21f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c21f01p01-ch2sk1fk1fl1.tiff
BR00116996,C22,URL_OrigAGP,r03c22f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c22f01p01-ch2sk1fk1fl1.tiff
BR00116996,C23,URL_OrigAGP,r03c23f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c23f01p01-ch2sk1fk1fl1.tiff
BR00116996,C24,URL_OrigAGP,r03c24f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r03c24f01p01-ch2sk1fk1fl1.tiff
BR00116996,D01,URL_OrigAGP,r04c01f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c01f01p01-ch2sk1fk1fl1.tiff
BR00116996,D02,URL_OrigAGP,r04c02f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c02f01p01-ch2sk1fk1fl1.tiff
BR00116996,D03,URL_OrigAGP,r04c03f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c03f01p01-ch2sk1fk1fl1.tiff
BR00116996,D04,URL_OrigAGP,r04c04f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c04f01p01-ch2sk1fk1fl1.tiff
BR00116996,D05,URL_OrigAGP,r04c05f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c05f01p01-ch2sk1fk1fl1.tiff
BR00116996,D06,URL_OrigAGP,r04c06f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c06f01p01-ch2sk1fk1fl1.tiff
BR00116996,D07,URL_OrigAGP,r04c07f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c07f01p01-ch2sk1fk1fl1.tiff
BR00116996,D08,URL_OrigAGP,r04c08f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c08f01p01-ch2sk1fk1fl1.tiff
BR00116996,D09,URL_OrigAGP,r04c09f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c09f01p01-ch2sk1fk1fl1.tiff
BR00116996,D10,URL_OrigAGP,r04c10f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c10f01p01-ch2sk1fk1fl1.tiff
BR00116996,D11,URL_OrigAGP,r04c11f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c11f01p01-ch2sk1fk1fl1.tiff
BR00116996,D12,URL_OrigAGP,r04c12f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c12f01p01-ch2sk1fk1fl1.tiff
BR00116996,D13,URL_OrigAGP,r04c13f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c13f01p01-ch2sk1fk1fl1.tiff
BR00116996,D14,URL_OrigAGP,r04c14f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c14f01p01-ch2sk1fk1fl1.tiff
BR00116996,D15,URL_OrigAGP,r04c15f01p01-ch2sk1fk1fl1.tiff,https://s3.amazonaws.com/jump-cellpainting/projects/2019_07_11_JUMP-CP-pilots/2020_11_04_CPJUMP1/images/BR00116996__2020-11-09T15_32_10-Measurement3/Images/r04c15f01p01-ch2sk1fk1fl1.tiff
